year,quarter,region,age_group,labor_force_sta,value,unit,source
2560,ไตรมาสที่ 2,ภาคกลาง,35-39 ปี,หางานทำ,0.71,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 2,ภาคกลาง,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,8.89,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 3,ภาคกลาง,35-39 ปี,รวม,7.25,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 3,ภาคกลาง,35-39 ปี,หางานทำ,1.63,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 3,ภาคกลาง,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,5.62,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 4,ภาคกลาง,35-39 ปี,รวม,7.70,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 4,ภาคกลาง,35-39 ปี,หางานทำ,0.31,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 4,ภาคกลาง,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,7.40,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,ภาคกลาง,35-39 ปี,รวม,10.76,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,ภาคกลาง,35-39 ปี,หางานทำ,3.14,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,ภาคกลาง,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,7.61,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,ภาคกลาง,35-39 ปี,รวม,5.92,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,ภาคกลาง,35-39 ปี,หางานทำ,2.06,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,ภาคกลาง,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,3.86,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,ภาคกลาง,35-39 ปี,รวม,7.95,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,ภาคกลาง,35-39 ปี,หางานทำ,0.68,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,ภาคกลาง,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,7.28,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 4,ภาคกลาง,35-39 ปี,รวม,8.49,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 4,ภาคกลาง,35-39 ปี,หางานทำ,0.99,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 4,ภาคกลาง,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,7.49,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 1,ภาคกลาง,35-39 ปี,รวม,6.86,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 1,ภาคกลาง,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,6.86,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 2,ภาคกลาง,35-39 ปี,รวม,11.48,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 2,ภาคกลาง,35-39 ปี,หางานทำ,2.44,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 2,ภาคกลาง,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,9.04,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 3,ภาคกลาง,35-39 ปี,รวม,11.77,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 3,ภาคกลาง,35-39 ปี,หางานทำ,0.24,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 3,ภาคกลาง,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,11.53,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 4,ภาคกลาง,35-39 ปี,รวม,8.76,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 4,ภาคกลาง,35-39 ปี,หางานทำ,0.33,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 4,ภาคกลาง,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,8.43,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 1,ภาคกลาง,35-39 ปี,รวม,10.05,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 1,ภาคกลาง,35-39 ปี,หางานทำ,1.74,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 1,ภาคกลาง,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,8.31,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 4,ภาคเหนือ,35-39 ปี,หางานทำ,0.77,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 4,ภาคเหนือ,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,1.17,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 1,ภาคเหนือ,35-39 ปี,รวม,1.68,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 1,ภาคเหนือ,35-39 ปี,หางานทำ,0.71,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 1,ภาคเหนือ,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,0.97,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 2,ภาคเหนือ,35-39 ปี,รวม,2.52,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 2,ภาคเหนือ,35-39 ปี,หางานทำ,0.31,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 2,ภาคเหนือ,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,2.21,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 3,ภาคเหนือ,35-39 ปี,รวม,2.02,พันคน,สำนักงานสถิติแห่งชาติ
